case_id,component_index,label,overlap_voxels,overlap_fraction,component_dice,component_voxels,bbox_d,bbox_h,bbox_w,bbox_volume,fill_ratio,centroid_d_norm,centroid_h_norm,centroid_w_norm,center_d_norm,center_h_norm,center_w_norm,mean_prob,max_prob,p75_prob,p90_prob,std_prob,sum_prob,mean_intensity,std_intensity,min_intensity,max_intensity,local_contrast,local_abs_contrast,edge_distance_mean,edge_distance_min,edge_distance_max
0211,1,1,41011,0.7581852803608733,0.7873935623842025,54091,35,79,73,201845,0.2679828581337165,0.2986373289512049,0.44027882552031783,0.5483672841512468,0.3258426966292135,0.4076655052264808,0.4838709677419355,0.8530550599098206,0.9999975562095642,0.9998562335968018,0.9999678134918213,0.26387453079223633,46142.6015625,0.3253646194934845,0.5744985938072205,-0.776735782623291,2.3204150199890137,-0.46534839272499084,0.46534839272499084,215.06057739257812,179.1619415283203,258.3137512207031
0211,2,0,0,0.0,0.0,6,3,3,2,18,0.3333333333333333,0.28401997503121096,0.3797909407665505,0.6547192353643966,0.2846441947565543,0.3797909407665505,0.6559139784946236,0.14878667891025543,0.24872204661369324,0.15207117795944214,0.20198467373847961,0.04834606871008873,0.8927200436592102,0.24011068046092987,0.1694340854883194,0.017852742224931717,0.5165810585021973,-0.22698752582073212,0.22698752582073212,226.16896057128906,225.6856231689453,226.6384735107422
0211,3,0,0,0.0,0.0,1,1,1,1,1,1.0,0.2808988764044944,0.40069686411149824,0.6845878136200717,0.2808988764044944,0.40069686411149824,0.6845878136200717,0.12390300631523132,0.12390300631523132,0.12390300631523132,0.12390300631523132,0.0,0.12390300631523132,0.272703617811203,0.0,0.272703617811203,0.272703617811203,-0.026263028383255005,0.026263028383255005,235.54617309570312,235.54617309570312,235.54617309570312
0211,4,0,0,0.0,0.0,19,5,4,2,40,0.475,0.2917405874236152,0.43810746378140475,0.5827202414638747,0.29213483146067415,0.43902439024390244,0.5842293906810035,0.3290393650531769,0.6033505201339722,0.4946274757385254,0.5883373618125916,0.18069718778133392,6.251748085021973,0.8585463166236877,0.17145207524299622,0.5413909554481506,1.1267364025115967,-0.07498347759246826,0.07498347759246826,220.15481567382812,219.3399200439453,221.00904846191406
0211,5,0,0,0.0,0.0,6,3,3,1,9,0.6666666666666666,0.2890137328339576,0.4941927990708479,0.5555555555555556,0.2883895131086142,0.49477351916376305,0.5555555555555556,0.26252481341362,0.458005428314209,0.3155103623867035,0.38691261410713196,0.11336048692464828,1.5751488208770752,0.6232814192771912,0.3022523522377014,0.07708990573883057,0.9847868084907532,-0.13099199533462524,0.13099199533462524,224.17066955566406,223.58444213867188,224.85105895996094
0211,6,0,0,0.0,0.0,3,2,1,2,4,0.75,0.29088639200998756,0.5017421602787456,0.6869772998805257,0.29213483146067415,0.5017421602787456,0.6881720430107527,0.1417122334241867,0.17406204342842102,0.16156601905822754,0.16906364262104034,0.02987382933497429,0.4251367151737213,-0.032972343266010284,0.11736172437667847,-0.19891111552715302,0.05298144370317459,-0.20890819281339645,0.20890819281339645,252.3111114501953,251.90870666503906,252.6677703857422
0211,7,0,0,0.0,0.0,2,1,1,2,2,1.0,0.29213483146067415,0.5052264808362369,0.6792114695340502,0.29213483146067415,0.5052264808362369,0.6810035842293907,0.12063091993331909,0.12100319564342499,0.12081705778837204,0.12092874199151993,0.00037227198481559753,0.24126183986663818,0.3816240429878235,0.05896587669849396,0.3226581811904907,0.44058993458747864,-0.13860690593719482,0.13860690593719482,251.3490753173828,250.97210693359375,251.72604370117188
0211,8,0,0,0.0,0.0,3,2,2,1,4,0.75,0.3021223470661673,0.4692218350754936,0.5770609318996416,0.299625468164794,0.47038327526132406,0.5770609318996416,0.13059480488300323,0.1395980715751648,0.13430365920066833,0.13748030364513397,0.006796944886445999,0.3917843997478485,1.1049625873565674,0.07161568105220795,1.0097110271453857,1.1823971271514893,-0.17787349224090576,0.17787349224090576,225.2241973876953,224.9466552734375,225.54379272460938
0211,9,0,0,0.0,0.0,1,1,1,1,1,1.0,0.31086142322097376,0.3519163763066202,0.5161290322580645,0.31086142322097376,0.3519163763066202,0.5161290322580645,0.10883042961359024,0.10883042961359024,0.10883042961359024,0.10883042961359024,0.0,0.10883042961359024,0.7426393628120422,0.0,0.7426393628120422,0.7426393628120422,-0.32603639364242554,0.32603639364242554,194.91793823242188,194.91793823242188,194.91793823242188
0211,10,0,0,0.0,0.0,1,1,1,1,1,1.0,0.31086142322097376,0.3554006968641115,0.5197132616487455,0.31086142322097376,0.3554006968641115,0.5197132616487455,0.14733447134494781,0.14733447134494781,0.14733447134494781,0.14733447134494781,0.0,0.14733447134494781,1.044758915901184,0.0,1.044758915901184,1.044758915901184,-0.16578245162963867,0.16578245162963867,196.17593383789062,196.17593383789062,196.17593383789062
0211,11,0,0,0.0,0.0,2,2,1,1,2,1.0,0.31273408239700373,0.37282229965156793,0.6308243727598566,0.3146067415730337,0.37282229965156793,0.6308243727598566,0.14742597937583923,0.147592693567276,0.14750933647155762,0.14755934476852417,0.00016671419143676758,0.29485195875167847,0.7409235239028931,0.025186866521835327,0.7157366871833801,0.7661104202270508,-0.14878565073013306,0.14878565073013306,222.63302612304688,222.44325256347656,222.8227996826172
0211,12,0,0,0.0,0.0,1,1,1,1,1,1.0,0.3146067415730337,0.3519163763066202,0.5197132616487455,0.3146067415730337,0.3519163763066202,0.5197132616487455,0.10085701942443848,0.10085701942443848,0.10085701942443848,0.10085701942443848,0.0,0.10085701942443848,1.017403483390808,0.0,1.017403483390808,1.017403483390808,-0.12242412567138672,0.12242412567138672,196.08926391601562,196.08926391601562,196.08926391601562
0211,13,0,0,0.0,0.0,9,4,1,3,12,0.75,0.38451935081148564,0.3310104529616725,0.5882118677817603,0.3857677902621723,0.3310104529616725,0.5878136200716846,0.15750078856945038,0.20528896152973175,0.1776656210422516,0.2001476138830185,0.029819410294294357,1.4175070524215698,1.420777440071106,0.1305176168680191,1.2372297048568726,1.6166313886642456,-0.12351751327514648,0.12351751327514648,216.1134796142578,214.94883728027344,217.4281463623047
0211,14,0,0,0.0,0.0,2,2,1,1,2,1.0,0.38764044943820225,0.33797909407665505,0.5949820788530465,0.3895131086142322,0.33797909407665505,0.5949820788530465,0.156368687748909,0.17115266621112823,0.16376067698001862,0.16819587349891663,0.014783978462219238,0.312737375497818,1.4775787591934204,0.008260965347290039,1.4693177938461304,1.4858397245407104,-0.13145661354064941,0.13145661354064941,218.82742309570312,218.58865356445312,219.06619262695312
0211,15,1,18,0.9,0.000718591560541339,20,7,2,3,42,0.47619047619047616,0.4370786516853933,0.6078397212543554,0.6277777777777778,0.4307116104868914,0.6097560975609756,0.6308243727598566,0.24004510045051575,0.36448514461517334,0.3045797348022461,0.3242550790309906,0.07617997378110886,4.800901889801025,1.512308120727539,0.15760843455791473,1.0859102010726929,1.703852891921997,-0.11809492111206055,0.11809492111206055,273.8028564453125,272.684814453125,274.84906005859375
0211,16,1,4489,0.7898997008622206,0.1610085902333172,5683,22,32,39,27456,0.20698572261072262,0.5373131377437538,0.6214923045135531,0.6930283805627928,0.5655430711610487,0.6376306620209059,0.7060931899641577,0.8635737299919128,0.9999963045120239,0.9998010396957397,0.9999292492866516,0.25139203667640686,4907.689453125,0.8999292254447937,0.38225775957107544,-0.23268647491931915,1.9011973142623901,-0.41774243116378784,0.41774243116378784,300.2956237792969,282.62164306640625,313.0574951171875
0211,17,1,1842,0.6958821307140158,0.06987197724039829,2647,18,38,23,15732,0.1682557843885075,0.588306456747728,0.35028544575477594,0.5713115408936607,0.5955056179775281,0.3554006968641115,0.5806451612903226,0.747586190700531,0.9999955892562866,0.9990001916885376,0.9998877048492432,0.3088105022907257,1978.860595703125,1.5202045440673828,0.4210221767425537,-0.023895777761936188,2.33630633354187,-0.0994330644607544,0.0994330644607544,246.0926971435547,227.40492248535156,255.65211486816406
0211,18,0,0,0.0,0.0,1,1,1,1,1,1.0,0.6067415730337079,0.3310104529616725,0.5448028673835126,0.6067415730337079,0.3310104529616725,0.5448028673835126,0.11997046321630478,0.11997046321630478,0.11997046321630478,0.11997046321630478,0.0,0.11997046321630478,1.6020610332489014,0.0,1.6020610332489014,1.6020610332489014,-0.1211625337600708,0.1211625337600708,242.27670288085938,242.27670288085938,242.27670288085938
0211,19,0,0,0.0,0.0,1,1,1,1,1,1.0,0.6104868913857678,0.3205574912891986,0.5448028673835126,0.6104868913857678,0.3205574912891986,0.5448028673835126,0.10820449888706207,0.10820449888706207,0.10820449888706207,0.10820449888706207,0.0,0.10820449888706207,1.154774785041809,0.0,1.154774785041809,1.154774785041809,-0.24979257583618164,0.24979257583618164,241.79330444335938,241.79330444335938,241.79330444335938
0211,20,0,0,0.0,0.0,233,7,9,9,567,0.4109347442680776,0.6335696259503946,0.2622661542372628,0.5376344086021505,0.6329588014981273,0.2613240418118467,0.5376344086021505,0.6824535727500916,0.9998455047607422,0.9811967611312866,0.9986563920974731,0.2990552484989166,159.01168823242188,0.6829781532287598,0.35362499952316284,-0.10136368870735168,1.2745797634124756,-0.4872525930404663,0.4872525930404663,239.01834106445312,234.95956420898438,244.01023864746094
0213,1,1,3829,0.8573667711598746,0.9142788920725884,4466,20,31,25,15500,0.2881290322580645,0.4365401332946972,0.5444622990261936,0.7730442647278347,0.42745098039215684,0.5686274509803921,0.7568627450980392,0.8732761144638062,1.0,0.9999984502792358,0.9999995827674866,0.25373998284339905,3900.051025390625,0.044195059686899185,0.2826162874698639,-0.7767754793167114,0.825799286365509,-0.21859514340758324,0.21859514340758324,266.0851135253906,253.8739776611328,278.9444274902344
0214,1,1,512,0.5714285714285714,0.06313193588162762,896,15,17,17,4335,0.2066897347174164,0.2813769257703081,0.4507090336134454,0.3906512605042017,0.27450980392156865,0.4588235294117647,0.403921568627451,0.8205151557922363,0.9999997615814209,0.9999033808708191,0.9999875426292419,0.28599897027015686,735.1815795898438,0.14822328090667725,0.28316450119018555,-0.5962080955505371,1.0442217588424683,-0.2820030152797699,0.2820030152797699,168.69900512695312,161.7683563232422,174.7369384765625
0214,2,0,0,0.0,0.0,7,2,3,2,12,0.5833333333333334,0.26218487394957984,0.4117647058823529,0.41008403361344536,0.2627450980392157,0.4117647058823529,0.4117647058823529,0.17979776859283447,0.2713663876056671,0.22176967561244965,0.25748586654663086,0.05914466455578804,1.2585843801498413,0.23596332967281342,0.20254866778850555,-0.1358833909034729,0.44161489605903625,-0.2999882251024246,0.2999882251024246,162.98890686035156,162.0370330810547,163.96646118164062
0214,3,1,258,0.559652928416486,0.032689261957554644,461,15,10,13,1950,0.2364102564102564,0.2849304580834503,0.3615158861809366,0.4040406618178725,0.30196078431372547,0.36470588235294116,0.4235294117647059,0.7851468324661255,0.9999975562095642,0.999736487865448,0.9999606609344482,0.2989846467971802,361.95269775390625,0.2513122260570526,0.3914792537689209,-0.6129471659660339,1.295307993888855,-0.4903669059276581,0.4903669059276581,156.67922973632812,150.58883666992188,167.37384033203125
0214,4,0,0,0.0,0.0,2,1,1,2,2,1.0,0.27058823529411763,0.48627450980392156,0.45294117647058824,0.27058823529411763,0.48627450980392156,0.4549019607843137,0.17576834559440613,0.1932012289762497,0.18448477983474731,0.18971465528011322,0.017432890832424164,0.35153669118881226,0.37465858459472656,0.033478155732154846,0.3411804139614105,0.4081367254257202,-0.2378343939781189,0.2378343939781189,183.34776306152344,183.0327911376953,183.66273498535156
0214,5,1,73,0.8390804597701149,0.00947375251443774,87,5,5,7,175,0.49714285714285716,0.2811809781383818,0.4896551724137931,0.4752760874464729,0.2823529411764706,0.49019607843137253,0.4823529411764706,0.48202162981033325,0.9112555980682373,0.7195726633071899,0.8420915007591248,0.2535460591316223,41.935882568359375,0.3190540373325348,0.3006238639354706,-0.2112092524766922,1.0609608888626099,-0.4021035134792328,0.4021035134792328,188.59381103515625,185.31324768066406,191.0
0214,6,0,0,0.0,0.0,2,1,2,1,2,1.0,0.29411764705882354,0.36666666666666664,0.3803921568627451,0.29411764705882354,0.3686274509803922,0.3803921568627451,0.1824130117893219,0.22738957405090332,0.2049012929201126,0.21839426457881927,0.04497656971216202,0.3648260235786438,0.3118870258331299,0.04603247344493866,0.26585453748703003,0.35791948437690735,-0.15623143315315247,0.15623143315315247,154.68487548828125,154.3826446533203,154.98709106445312
0214,7,1,52,0.6933333333333334,0.006753685304240535,75,6,6,4,144,0.5208333333333334,0.3037385620915033,0.507032679738562,0.35853594771241826,0.3058823529411765,0.5058823529411764,0.3568627450980392,0.45685434341430664,0.8169089555740356,0.6253646016120911,0.7158975601196289,0.20069526135921478,34.264076232910156,0.10504777729511261,0.2021033763885498,-0.3116437494754791,0.5420494079589844,-0.33853431046009064,0.33853431046009064,176.72879028320312,173.66058349609375,179.68861389160156
0214,8,1,82,0.6721311475409836,0.010617635633821053,122,7,6,6,252,0.48412698412698413,0.35853423336547735,0.5958534233365477,0.3758277081324333,0.3568627450980392,0.592156862745098,0.3764705882352941,0.7081276774406433,0.9999532103538513,0.9837568998336792,0.9992184638977051,0.28371891379356384,86.3915786743164,0.2659231722354889,0.28339269757270813,-0.2781655788421631,0.9940045475959778,-0.23707720637321472,0.23707720637321472,202.03277587890625,198.58499145507812,206.05581665039062
0214,9,1,21,0.6774193548387096,0.0027352653858677954,31,5,6,3,90,0.34444444444444444,0.4551549652118912,0.6900695762175838,0.4629981024667932,0.4549019607843137,0.6901960784313725,0.4627450980392157,0.5506460070610046,0.9928393363952637,0.8838948011398315,0.9656137228012085,0.3492701053619385,17.070026397705078,0.45889392495155334,0.27992841601371765,-0.11914430558681488,1.0274827480316162,-0.2507052719593048,0.2507052719593048,242.0943603515625,240.11663818359375,244.7222900390625
0214,10,1,10847,0.7602859746267611,0.7331283160420398,14267,57,44,29,72732,0.19615849969751967,0.5810224335055394,0.7099674691492914,0.4923790950458826,0.5333333333333333,0.7137254901960784,0.4823529411764706,0.8568934202194214,1.0,0.9999897480010986,0.9999980926513672,0.26441553235054016,12225.298828125,0.17761270701885223,0.3350093364715576,-0.8891420364379883,1.5463942289352417,-0.27668915688991547,0.27668915688991547,266.51129150390625,240.2686004638672,287.0
0214,11,1,225,0.7305194805194806,0.028787103377686796,308,11,15,18,2970,0.1037037037037037,0.566768525592055,0.5990960020371785,0.6040234275528393,0.5725490196078431,0.615686274509804,0.6274509803921569,0.7660585045814514,0.9999972581863403,0.9991142749786377,0.9999710917472839,0.29478803277015686,235.94601440429688,1.2267755270004272,0.25435078144073486,0.06498558074235916,1.6384590864181519,-0.3188920021057129,0.3188920021057129,261.2423400878906,249.46743774414062,271.5768737792969
0214,12,1,947,0.7267843438219493,0.11391110843808264,1303,16,11,19,3344,0.38965311004784686,0.6460054474591065,0.6027809128256061,0.4192737724406724,0.6431372549019608,0.596078431372549,0.4,0.8219118714332581,0.9999997019767761,0.9999797344207764,0.9999958276748657,0.2849375009536743,1070.951171875,0.10334543883800507,0.30989718437194824,-0.5710995197296143,1.1446561813354492,-0.3007335215806961,0.3007335215806961,250.10340881347656,244.07171630859375,257.5771789550781
0214,13,1,1069,0.7657593123209169,0.1278708133971292,1396,19,23,11,4807,0.29040981901393803,0.6583319287600428,0.5213495140176414,0.34824990167986963,0.6705882352941176,0.4980392156862745,0.3568627450980392,0.8210157752037048,0.9999995827674866,0.9999629259109497,0.9999933838844299,0.28442636132240295,1146.1380615234375,0.02078169770538807,0.27108848094940186,-0.6213167309761047,0.9103091955184937,-0.21345403604209423,0.21345403604209423,232.60745239257812,222.99102783203125,242.12806701660156
0214,14,1,267,0.49171270718232046,0.03365475515220268,543,11,15,12,1980,0.27424242424242423,0.7170476293648215,0.496457588560286,0.4408045354421695,0.7098039215686275,0.5058823529411764,0.42745098039215684,0.7956115007400513,0.9999991655349731,0.9999200105667114,0.9999895691871643,0.28605252504348755,432.01702880859375,0.21927492320537567,0.31148824095726013,-0.48740407824516296,1.1195476055145264,-0.30709369480609894,0.30709369480609894,249.9625701904297,245.45468139648438,254.04920959472656
0214,15,0,0,0.0,0.0,1,1,1,1,1,1.0,0.7137254901960784,0.5254901960784314,0.42745098039215684,0.7137254901960784,0.5254901960784314,0.42745098039215684,0.10781660676002502,0.10781660676002502,0.10781660676002502,0.10781660676002502,0.0,0.10781660676002502,0.3913976550102234,0.0,0.3913976550102234,0.3913976550102234,0.019877642393112183,0.019877642393112183,251.64657592773438,251.64657592773438,251.64657592773438
0217,1,1,65,0.9154929577464789,0.0027090670389897263,71,4,6,6,144,0.4930555555555556,0.2850879596646024,0.43420836301857835,0.5817011443661971,0.28793774319066145,0.4357976653696498,0.58203125,0.49313676357269287,0.8876281380653381,0.7226653099060059,0.79243403673172,0.24543514847755432,35.01271057128906,-0.0021749967709183693,0.20267254114151,-0.37864378094673157,0.5013248324394226,-0.3011604780331254,0.3011604780331254,200.36778259277344,198.1388397216797,202.5956573486328
0217,2,1,4632,0.7528035104826913,0.17133662542307052,6153,35,40,40,56000,0.109875,0.4193620397123671,0.6858025663353614,0.6052903563302454,0.4046692607003891,0.6809338521400778,0.58984375,0.8177438974380493,0.9999870657920837,0.9996334314346313,0.999904990196228,0.2901395559310913,5031.578125,0.3488251864910126,0.22541852295398712,-0.5672325491905212,0.9156175851821899,-0.08739137649536133,0.08739137649536133,258.87384033203125,235.54405212402344,279.4190368652344
0217,3,0,0,0.0,0.0,196,12,5,8,480,0.4083333333333333,0.37429524338918446,0.6657865480822679,0.5188735650510204,0.377431906614786,0.6653696498054474,0.515625,0.5181245803833008,0.997157096862793,0.8093866109848022,0.9783713817596436,0.3070231080055237,101.55241394042969,-0.0418296754360199,0.206258162856102,-0.528432309627533,0.38693690299987793,-0.2847571223974228,0.2847571223974228,237.44068908691406,233.1759033203125,241.83465576171875
0217,4,1,2681,0.6856777493606138,0.1034615829892332,3910,32,36,27,31104,0.12570730452674897,0.4132514653636789,0.3590126085961368,0.6164252317774936,0.3852140077821012,0.35797665369649806,0.6171875,0.7786439061164856,0.9999929666519165,0.9995471239089966,0.9999139308929443,0.3034285604953766,3044.49755859375,0.5850288271903992,0.3923327922821045,-0.5896358489990234,1.3643258810043335,-0.19579344987869263,0.19579344987869263,212.02833557128906,192.3798370361328,228.53883361816406
0217,5,0,0,0.0,0.0,4,2,2,2,8,0.5,0.433852140077821,0.6780155642023347,0.6806640625,0.43190661478599224,0.6809338521400778,0.6796875,0.1873803585767746,0.25748926401138306,0.22080284357070923,0.24281468987464905,0.04969797655940056,0.7495214343070984,0.4840247631072998,0.020533887669444084,0.4491000771522522,0.501684844493866,-0.11333978176116943,0.11333978176116943,270.8927001953125,270.36273193359375,271.42218017578125
0217,6,0,0,0.0,0.0,3,1,2,2,4,0.75,0.4357976653696498,0.6368352788586251,0.7083333333333334,0.4357976653696498,0.6381322957198443,0.70703125,0.14676989614963531,0.20908717811107635,0.16568264365196228,0.19172535836696625,0.0443999283015728,0.44030967354774475,0.4287045896053314,0.037835512310266495,0.37534111738204956,0.4587838649749756,-0.16804227232933044,0.16804227232933044,269.142578125,268.5125732421875,269.79437255859375
0217,7,0,0,0.0,0.0,39,6,9,5,270,0.14444444444444443,0.44926668662077224,0.7405966277561609,0.6808894230769231,0.45525291828793774,0.7315175097276264,0.68359375,0.2162756323814392,0.5232205390930176,0.25539135932922363,0.3911152184009552,0.11000203341245651,8.434749603271484,-0.0829225704073906,0.29153504967689514,-0.5945747494697571,0.2816195785999298,-0.23363421112298965,0.23363421112298965,283.1628112792969,280.90924072265625,284.91754150390625
0217,8,0,0,0.0,0.0,3,2,1,2,4,0.75,0.4487678339818417,0.6731517509727627,0.7135416666666666,0.45136186770428016,0.6731517509727627,0.71484375,0.13609452545642853,0.1822478473186493,0.14930126070976257,0.16906921565532684,0.032748859375715256,0.4082835614681244,0.35255512595176697,0.04287533462047577,0.29863440990448,0.40353336930274963,-0.10290655493736267,0.10290655493736267,277.181884765625,276.60260009765625,277.68145751953125
0217,9,0,0,0.0,0.0,1,1,1,1,1,1.0,0.45525291828793774,0.7120622568093385,0.61328125,0.45525291828793774,0.7120622568093385,0.61328125,0.13471053540706635,0.13471053540706635,0.13471053540706635,0.13471053540706635,0.0,0.13471053540706635,0.2782626450061798,0.0,0.2782626450061798,0.2782626450061798,0.00235903263092041,0.00235903263092041,268.44366455078125,268.44366455078125,268.44366455078125
0217,10,0,0,0.0,0.0,1,1,1,1,1,1.0,0.45525291828793774,0.7159533073929961,0.6171875,0.45525291828793774,0.7159533073929961,0.6171875,0.12646186351776123,0.12646186351776123,0.12646186351776123,0.12646186351776123,0.0,0.12646186351776123,0.1569509506225586,0.0,0.1569509506225586,0.1569509506225586,-0.095421701669693,0.095421701669693,269.7109680175781,269.7109680175781,269.7109680175781
0217,11,0,0,0.0,0.0,1,1,1,1,1,1.0,0.490272373540856,0.39299610894941633,0.59375,0.490272373540856,0.39299610894941633,0.59375,0.12276265025138855,0.12276265025138855,0.12276265025138855,0.12276265025138855,0.0,0.12276265025138855,0.41341251134872437,0.0,0.41341251134872437,0.41341251134872437,-0.25346022844314575,0.25346022844314575,222.33758544921875,222.33758544921875,222.33758544921875
0217,12,0,0,0.0,0.0,1,1,1,1,1,1.0,0.490272373540856,0.3968871595330739,0.61328125,0.490272373540856,0.3968871595330739,0.61328125,0.10478311032056808,0.10478311032056808,0.10478311032056808,0.10478311032056808,0.0,0.10478311032056808,0.5638132691383362,0.0,0.5638132691383362,0.5638132691383362,0.03212463855743408,0.03212463855743408,226.23439025878906,226.23439025878906,226.23439025878906
0217,13,0,0,0.0,0.0,1,1,1,1,1,1.0,0.49416342412451364,0.3968871595330739,0.6015625,0.49416342412451364,0.3968871595330739,0.6015625,0.10001534968614578,0.10001534968614578,0.10001534968614578,0.10001534968614578,0.0,0.10001534968614578,0.4763911962509155,0.0,0.4763911962509155,0.4763911962509155,-0.19837605953216553,0.19837605953216553,224.73095703125,224.73095703125,224.73095703125
0217,14,0,0,0.0,0.0,75,6,4,6,144,0.5208333333333334,0.5060440985732815,0.4067444876783398,0.5992708333333333,0.5019455252918288,0.4046692607003891,0.59375,0.17075595259666443,0.2833594083786011,0.21374545991420746,0.23694248497486115,0.04891476407647133,12.806695938110352,0.27661558985710144,0.24700970947742462,-0.15423893928527832,0.8874548077583313,-0.15518087148666382,0.15518087148666382,227.2451629638672,223.14569091796875,230.20860290527344
0217,15,1,5236,0.6964618249534451,0.18890933362196485,7518,37,61,37,83509,0.09002622471829384,0.5944896968417174,0.38048760795103426,0.6288251945331205,0.6070038910505836,0.45136186770428016,0.65234375,0.7847930788993835,0.9999973177909851,0.9994429349899292,0.9999088644981384,0.2981933653354645,5900.07421875,0.6620448231697083,0.33097055554389954,-0.5415256023406982,1.4502146244049072,-0.17415851354599,0.17415851354599,243.5107421875,219.14834594726562,265.20556640625
0217,16,1,29757,0.8230396902226524,0.707901654553889,36155,47,53,71,176861,0.20442607471404098,0.579699058366835,0.6852951004833814,0.620569747441571,0.5914396887159533,0.7120622568093385,0.6171875,0.8873537182807922,0.999997615814209,0.9999508261680603,0.9999778866767883,0.23969866335391998,32082.2734375,-0.035707827657461166,0.28639400005340576,-0.7464180588722229,0.9669107794761658,-0.2431315742433071,0.2431315742433071,281.2995910644531,259.69598388671875,302.8101806640625
0217,17,0,0,0.0,0.0,1,1,1,1,1,1.0,0.5214007782101168,0.40077821011673154,0.62890625,0.5214007782101168,0.40077821011673154,0.62890625,0.10128939151763916,0.10128939151763916,0.10128939151763916,0.10128939151763916,0.0,0.10128939151763916,0.39383378624916077,0.0,0.39383378624916077,0.39383378624916077,-0.20645228028297424,0.20645228028297424,233.99786376953125,233.99786376953125,233.99786376953125
0217,18,1,4,0.8,0.00016694142442770393,5,1,2,3,6,0.8333333333333334,0.6070038910505836,0.266147859922179,0.57890625,0.6070038910505836,0.26459143968871596,0.58203125,0.16569843888282776,0.21529707312583923,0.20993271470069885,0.21315133571624756,0.0446232333779335,0.8284921646118164,0.8645919561386108,0.02875424548983574,0.823941171169281,0.9031914472579956,-0.15290462970733643,0.15290462970733643,226.47579956054688,225.5703887939453,227.1805419921875
0217,19,0,0,0.0,0.0,141,9,8,8,576,0.24479166666666666,0.6309849049314238,0.6333029776195601,0.4743461879432624,0.6342412451361867,0.6303501945525292,0.4765625,0.3702298402786255,0.8393844366073608,0.5009496212005615,0.6648380756378174,0.1974639743566513,52.20240783691406,-0.26719415187835693,0.18471597135066986,-0.6689322590827942,0.20492762327194214,-0.2757307207211852,0.2757307207211852,260.5094299316406,256.91436767578125,263.6455993652344
0217,20,1,1,1.0,4.173884007763424e-05,1,1,1,1,1,1.0,0.622568093385214,0.31906614785992216,0.5546875,0.622568093385214,0.31906614785992216,0.5546875,0.11763627827167511,0.11763627827167511,0.11763627827167511,0.11763627827167511,0.0,0.11763627827167511,0.6312521696090698,0.0,0.6312521696090698,0.6312521696090698,-0.22601574659347534,0.22601574659347534,229.80209350585938,229.80209350585938,229.80209350585938
0217,21,0,0,0.0,0.0,2,1,2,1,2,1.0,0.6575875486381323,0.7062256809338522,0.515625,0.6575875486381323,0.708171206225681,0.515625,0.15086457133293152,0.1766098141670227,0.1637371927499771,0.17146076261997223,0.025745242834091187,0.30172914266586304,-0.21534880995750427,0.05027277022600174,-0.2656215727329254,-0.16507603228092194,-0.08063805103302002,0.08063805103302002,281.5428771972656,281.2205505371094,281.8652038574219
0217,22,0,0,0.0,0.0,1,1,1,1,1,1.0,0.688715953307393,0.669260700389105,0.5859375,0.688715953307393,0.669260700389105,0.5859375,0.11397905647754669,0.11397905647754669,0.11397905647754669,0.11397905647754669,0.0,0.11397905647754669,-0.12605498731136322,0.0,-0.12605498731136322,-0.12605498731136322,0.021199077367782593,0.021199077367782593,289.4270324707031,289.4270324707031,289.4270324707031
0222,1,1,1526,0.7539525691699605,0.7511690868816145,2024,23,23,19,10051,0.20137299771167047,0.6020828489498566,0.32786173758040765,0.5724250174378052,0.5882352941176471,0.3254901960784314,0.5686274509803921,0.8497228026390076,1.0,0.9999598860740662,0.9999935030937195,0.26656556129455566,1719.8389892578125,0.7241014242172241,0.32912203669548035,-0.3034781217575073,1.3301945924758911,-0.28258073329925537,0.28258073329925537,228.5448760986328,222.020263671875,237.85079956054688
0222,2,1,346,0.6407407407407407,0.2683210546723536,540,14,9,16,2016,0.26785714285714285,0.6926652142338416,0.30090050835148874,0.6119753086419752,0.6823529411764706,0.30196078431372547,0.6,0.7298654913902283,0.9999946355819702,0.9969621896743774,0.9998262524604797,0.31460607051849365,394.12738037109375,0.04488891363143921,0.27760031819343567,-0.4622214138507843,0.6402965188026428,-0.27932009100914,0.27932009100914,248.5967559814453,239.2007598876953,257.5674743652344
0224,1,0,0,0.0,0.0,3,2,2,1,4,0.75,0.27712418300653596,0.48366013071895425,0.6,0.2784313725490196,0.4823529411764706,0.6,0.20780141651630402,0.27527907490730286,0.23230300843715668,0.2580886483192444,0.049314796924591064,0.6234042644500732,0.4743060767650604,0.1932225078344345,0.22237713634967804,0.6919289827346802,-0.6156517565250397,0.6156517565250397,209.1805877685547,208.75584411621094,209.6878662109375
0224,2,1,105,0.6774193548387096,0.22580645161290322,155,11,11,9,1089,0.1423324150596878,0.5300695762175838,0.6892093611638204,0.7046932321315623,0.5372549019607843,0.6823529411764706,0.6980392156862745,0.7373921871185303,0.9999984502792358,0.9997764229774475,0.9999855756759644,0.33147621154785156,114.29579162597656,0.9931550025939941,0.32306748628616333,-0.09875480085611343,1.5557780265808105,-0.15826058387756348,0.15826058387756348,285.8938903808594,282.0248107910156,290.3549499511719
